"","id","amount_tsh","gps_height","longitude","latitude","num_private","basin","region","region_code","district_code","population","public_meeting","scheme_management","permit","construction_year","extraction_type_class","management_group","payment","quality_group","quantity","source","waterpoint_type_group"
"2172",59141,0,1266,37.02205039,-3.20714769,0,"Pangani","Kilimanjaro",3,7,1,"True","Water authority","True","2000s","gravity","user-group","pay monthly","good","enough","spring","communal standpipe"
"2173",13698,0,1816,34.55787586,-9.73299164,0,"Lake Nyasa","Iringa",11,5,1,"True","Other","False","1990s","gravity","user-group","pay when scheme fails","good","enough","spring","communal standpipe"
"2174",63930,0,0,32.94414174,-3.37994384,0,"Lake Victoria","Shinyanga",17,3,0,"True","WUA","True","Unknown","handpump","user-group","never pay","good","enough","shallow well","hand pump"
"2175",11930,30,2136,35.62481644,-2.05262289,0,"Internal","Arusha",2,5,430,"True","Other","True","1990s","gravity","user-group","pay per bucket","good","insufficient","spring","communal standpipe"
"2176",57875,2000,1328,34.62090222,-4.45297355,0,"Internal","Singida",13,1,360,"True","Other","True","2000s","handpump","user-group","pay when scheme fails","good","enough","shallow well","hand pump"
"2177",66958,0,0,39.1665369,-4.76299666,0,"Pangani","Tanga",4,8,1,"True","Other","True","1990s","handpump","user-group","never pay","salty","enough","machine dbh","hand pump"
"2178",47427,200,1521,34.49376131,-4.37885444,0,"Internal","Singida",13,1,205,"True","Other","True","1990s","handpump","user-group","pay when scheme fails","good","enough","shallow well","hand pump"
"2179",42025,0,-20,39.24414224,-8.3873517,0,"Rufiji","Lindi",80,13,430,"True","Other","True","2000s","rope pump","user-group","never pay","good","enough","machine dbh","other"
"2180",13019,0,0,33.95358117,-4.19435531,0,"Internal","Tabora",14,2,0,"True","VWC","True","Unknown","gravity","user-group","pay per bucket","good","enough","rainwater harvesting","communal standpipe"
"2181",10295,0,0,33.23315218,-2.754908,0,"Lake Victoria","Mwanza",19,4,0,"True","Other","True","Unknown","motorpump","user-group","pay per bucket","good","enough","shallow well","communal standpipe"
"2182",1468,20000,109,38.85650116,-6.78659498,0,"Wami / Ruvu","Pwani",6,2,200,"True","Other","True","2010s","motorpump","parastatal","pay monthly","good","insufficient","machine dbh","communal standpipe"
"2183",64449,1000,463,34.81396994,-11.30580239,0,"Lake Nyasa","Ruvuma",10,3,89,"True","Other","True","1990s","gravity","user-group","pay annually","good","enough","spring","communal standpipe"
"2184",35590,0,1647,34.41152608,-1.38515452,0,"Lake Victoria","Mara",20,1,300,"False","Other","True","1990s","handpump","commercial","unknown","good","enough","machine dbh","hand pump"
"2185",66187,0,0,32.98724171,-4.91073108,0,"Lake Tanganyika","Tabora",14,3,0,"True","Other","True","Unknown","motorpump","user-group","never pay","good","insufficient","shallow well","communal standpipe"
"2186",67742,0,0,36.01037656,-7.02644952,0,"Rufiji","Dodoma",1,1,0,"True","Other","True","Unknown","submersible","user-group","never pay","salty","enough","shallow well","communal standpipe"
"2187",16104,0,0,33.06159347,-4.27018104,0,"Internal","Tabora",14,1,0,"False","Other","False","Unknown","other","user-group","never pay","good","insufficient","machine dbh","other"
"2188",73801,0,0,31.71914784,-1.21283893,0,"Lake Victoria","Kagera",18,7,0,"True","Other","True","Unknown","motorpump","user-group","never pay","good","insufficient","machine dbh","communal standpipe"
"2189",63163,50,7,39.20990757,-6.91112353,0,"Wami / Ruvu","Dar es Salaam",7,2,120,"Unknown","WUA","False","2000s","submersible","user-group","pay per bucket","good","enough","shallow well","communal standpipe"
"2190",60345,1000,1856,35.06577192,-8.38659841,0,"Rufiji","Iringa",11,2,0,"True","Other","True","Unknown","handpump","user-group","pay annually","good","enough","spring","hand pump"
"2191",39099,0,0,33.32577425,-7.91178011,0,"Lake Rukwa","Mbeya",12,1,0,"True","Other","True","Unknown","other","user-group","pay per bucket","good","enough","shallow well","communal standpipe"
"2192",405,0,0,33.03571048,-9.37407346,0,"Lake Nyasa","Mbeya",12,5,0,"True","Other","False","Unknown","handpump","user-group","unknown","good","insufficient","machine dbh","hand pump"
"2193",58984,0,1688,31.51981045,-8.29365687,0,"Lake Tanganyika","Rukwa",15,2,350,"True","Other","False","1990s","handpump","user-group","never pay","good","insufficient","machine dbh","hand pump"
"2194",22877,0,1312,34.32496653,-1.89554464,0,"Lake Victoria","Mara",20,2,160,"True","WUA","Unknown","1990s","handpump","user-group","never pay","good","insufficient","machine dbh","hand pump"
"2195",13783,0,1530,34.65195147,-1.9136044,0,"Lake Victoria","Mara",20,2,700,"Unknown","Other","True","1990s","rope pump","user-group","never pay","good","enough","machine dbh","hand pump"
"2196",15148,1000,345,36.84373144,-9.02741399,0,"Rufiji","Morogoro",5,4,200,"True","Other","True","2000s","handpump","unknown","pay annually","good","enough","machine dbh","hand pump"
"2197",67707,0,0,33.9035135,-9.58096147,0,"Lake Nyasa","Mbeya",12,3,0,"True","Other","True","Unknown","gravity","user-group","never pay","good","dry","spring","communal standpipe"
"2198",570,30,1601,34.87273018,-4.67115848,0,"Internal","Singida",13,2,1,"Unknown","Other","Unknown","2000s","submersible","user-group","pay per bucket","good","insufficient","shallow well","communal standpipe"
"2199",21674,20,11,39.58054378,-10.14661134,0,"Ruvuma / Southern Coast","Lindi",80,23,1,"True","Other","False","2000s","handpump","user-group","pay per bucket","good","enough","shallow well","hand pump"
"2200",49827,0,0,32.44933226,-3.71537991,0,"Lake Tanganyika","Shinyanga",17,3,0,"True","Other","True","Unknown","handpump","user-group","unknown","good","enough","machine dbh","hand pump"
"2201",65611,0,0,33.83600057,-3.7650293,0,"Internal","Shinyanga",17,8,0,"True","Other","False","Unknown","gravity","parastatal","unknown","good","seasonal","spring","other"
"2202",48052,0,926,35.30345033,-10.70940516,0,"Ruvuma / Southern Coast","Ruvuma",10,2,450,"True","Other","True","1990s","handpump","user-group","pay when scheme fails","good","enough","machine dbh","hand pump"
"2203",59547,0,0,32.81856639,-9.10168108,0,"Lake Rukwa","Mbeya",12,6,0,"True","Other","False","Unknown","handpump","user-group","pay when scheme fails","good","insufficient","machine dbh","hand pump"
"2204",39793,0,0,33.2204592,-2.52804666,0,"Lake Victoria","Mwanza",19,2,0,"True","Other","True","Unknown","gravity","user-group","never pay","good","insufficient","spring","other"
"2205",27686,0,1236,30.9885112,-3.24132647,0,"Lake Tanganyika","Kigoma",16,1,560,"True","Other","False","1990s","handpump","user-group","unknown","good","enough","machine dbh","hand pump"
"2206",53927,2000,1043,35.76959494,-10.47550957,0,"Lake Nyasa","Ruvuma",10,5,133,"True","Other","False","1990s","gravity","user-group","pay monthly","good","insufficient","machine dbh","communal standpipe"
"2207",54485,0,0,34.41683003,-8.62984073,0,"Rufiji","Mbeya",12,7,0,"True","Water Board","True","Unknown","gravity","user-group","never pay","good","seasonal","machine dbh","communal standpipe"
"2208",11922,0,0,33.74298889,-9.57398053,0,"Lake Nyasa","Mbeya",12,3,0,"True","VWC","True","Unknown","gravity","commercial","pay monthly","good","enough","spring","communal standpipe"
"2209",34851,0,1467,36.69516506,-3.34911947,0,"Pangani","Arusha",2,2,150,"True","Other","True","1990s","gravity","parastatal","unknown","good","enough","spring","other"
"2210",14646,500,1579,34.64381567,-9.03645013,0,"Rufiji","Iringa",11,4,45,"True","Water Board","True","1970s","gravity","user-group","pay monthly","good","enough","machine dbh","communal standpipe"
"2211",38991,0,0,36.18137146,-6.14709634,0,"Wami / Ruvu","Dodoma",1,4,0,"True","Other","True","Unknown","motorpump","user-group","unknown","good","dry","shallow well","communal standpipe"
"2212",20155,20,958,36.86101074,-3.50177267,0,"Pangani","Arusha",2,2,200,"True","Other","True","1980s","gravity","user-group","pay per bucket","good","insufficient","spring","communal standpipe"
"2213",50328,0,1790,38.27584386,-4.6441502,17,"Pangani","Tanga",4,1,1,"True","Other","True","1980s","gravity","user-group","never pay","good","enough","spring","communal standpipe"
"2214",72786,0,498,38.07936529,-4.46078974,0,"Pangani","Kilimanjaro",3,3,150,"True","VWC","Unknown","2000s","handpump","user-group","never pay","good","insufficient","machine dbh","hand pump"
"2215",61652,3000,1979,34.75129669,-9.74058367,0,"Lake Nyasa","Iringa",11,5,57,"True","Other","False","1990s","gravity","user-group","pay annually","good","enough","spring","communal standpipe"
"2216",10296,0,0,0,-2e-08,0,"Lake Victoria","Shinyanga",17,1,0,"Unknown","WUA","False","Unknown","handpump","user-group","never pay","good","enough","machine dbh","hand pump"
"2217",9126,0,0,33.50476245,-2.54199228,0,"Lake Victoria","Mwanza",19,2,0,"True","Other","True","Unknown","submersible","unknown","never pay","good","enough","shallow well","other"
"2218",47495,10,1642,35.84003824,-3.26004687,0,"Internal","Arusha",24,30,200,"True","Other","True","2000s","gravity","user-group","pay per bucket","good","seasonal","machine dbh","communal standpipe"
"2219",46307,500,484,34.73624237,-11.15414624,0,"Lake Nyasa","Ruvuma",10,3,90,"True","Other","True","1990s","gravity","user-group","pay monthly","good","dry","spring","communal standpipe"
"2220",69138,0,0,32.64244223,-8.69856139,0,"Lake Rukwa","Mbeya",12,6,0,"False","Other","False","Unknown","handpump","user-group","never pay","salty","seasonal","machine dbh","hand pump"
"2221",74198,0,0,32.7640252,-5.29441239,0,"Lake Tanganyika","Tabora",14,5,0,"True","Other","True","Unknown","handpump","user-group","never pay","good","dry","machine dbh","hand pump"
"2222",2225,0,0,31.47615728,-1.40372801,0,"Lake Victoria","Kagera",18,2,0,"True","Other","True","Unknown","other","user-group","never pay","good","enough","machine dbh","other"
"2223",29754,0,0,32.8334371,-4.17311898,0,"Lake Tanganyika","Tabora",14,1,0,"False","Other","False","Unknown","handpump","user-group","never pay","good","enough","machine dbh","hand pump"
"2224",59626,200,291,36.61915615,-8.41131737,0,"Rufiji","Morogoro",5,4,300,"True","Other","True","1990s","handpump","user-group","pay monthly","good","seasonal","machine dbh","hand pump"
"2225",38715,0,1806,34.83288979,-8.99553845,0,"Rufiji","Iringa",11,4,120,"True","Other","False","1970s","gravity","user-group","never pay","good","enough","spring","communal standpipe"
"2226",33644,20,45,38.57568366,-6.80194914,0,"Wami / Ruvu","Pwani",6,2,400,"True","Other","True","1970s","motorpump","user-group","pay per bucket","good","enough","machine dbh","communal standpipe"
"2227",42537,0,0,31.12099122,-1.31555484,0,"Lake Victoria","Kagera",18,1,0,"True","Other","True","Unknown","gravity","user-group","never pay","good","enough","spring","communal standpipe"
"2228",6102,0,0,33.00583196,-2.91303459,0,"Lake Victoria","Mwanza",19,7,0,"True","Other","True","Unknown","handpump","user-group","other","good","seasonal","machine dbh","hand pump"
"2229",22099,0,0,31.32146096,-2.65329983,0,"Lake Tanganyika","Kagera",18,4,0,"True","Other","True","Unknown","handpump","user-group","never pay","good","enough","machine dbh","hand pump"
"2230",73285,100,1597,34.84709104,-4.5787854,0,"Internal","Singida",13,2,150,"True","Other","Unknown","2010s","motorpump","user-group","pay per bucket","good","insufficient","shallow well","communal standpipe"
"2231",30675,0,0,33.31245365,-2.75922635,0,"Lake Victoria","Mwanza",19,4,0,"True","Other","True","Unknown","handpump","user-group","never pay","good","enough","machine dbh","hand pump"
"2232",45645,200,624,37.90900292,-4.50276733,0,"Pangani","Kilimanjaro",3,3,210,"True","VWC","True","2010s","gravity","user-group","pay monthly","good","enough","spring","communal standpipe"
"2233",10133,0,1227,37.10652614,-3.2015353,0,"Pangani","Kilimanjaro",3,7,1,"True","Water authority","True","2000s","gravity","user-group","pay monthly","good","enough","spring","communal standpipe"
"2234",31392,0,0,33.93491156,-9.60043249,0,"Lake Nyasa","Mbeya",12,3,0,"True","Other","True","Unknown","handpump","user-group","never pay","good","enough","spring","hand pump"
"2235",53757,10,1551,37.17219266,-3.19999555,0,"Pangani","Kilimanjaro",3,5,35,"True","Water authority","True","1990s","gravity","user-group","pay per bucket","good","enough","spring","communal standpipe"
"2236",69091,0,1101,31.25074346,-6.39180832,0,"Lake Rukwa","Rukwa",15,1,130,"False","VWC","True","1970s","gravity","commercial","never pay","good","enough","spring","communal standpipe"
"2237",34819,0,0,32.08701225,-2.41961265,0,"Lake Victoria","Mwanza",19,5,0,"True","Other","True","Unknown","handpump","user-group","never pay","good","dry","shallow well","hand pump"
"2238",30233,20,1223,36.82291761,-3.36712187,0,"Pangani","Arusha",2,7,145,"True","Other","True","2010s","gravity","user-group","pay per bucket","good","enough","spring","communal standpipe"
"2239",8541,5000,110,38.86007011,-6.7835906,0,"Wami / Ruvu","Pwani",6,2,20,"True","Other","True","2010s","motorpump","commercial","pay monthly","good","insufficient","machine dbh","communal standpipe"
"2240",20185,1000,618,36.88834194,-11.24351139,0,"Ruvuma / Southern Coast","Ruvuma",10,1,1,"True","Other","False","1990s","gravity","user-group","pay annually","good","enough","rainwater harvesting","communal standpipe"
"2241",15100,0,2080,34.7460874,-9.59099961,0,"Lake Nyasa","Iringa",11,4,100,"True","Other","False","2000s","gravity","user-group","never pay","good","enough","spring","communal standpipe"
"2242",22154,0,0,31.63049318,-1.22190959,0,"Lake Victoria","Kagera",18,7,0,"True","Other","True","Unknown","other","user-group","never pay","good","insufficient","spring","improved spring"
"2243",65590,1500,1198,30.34570962,-5.53414057,0,"Lake Tanganyika","Rukwa",15,1,80,"True","VWC","True","1980s","other","commercial","pay when scheme fails","good","enough","shallow well","hand pump"
"2244",21544,0,0,33.2922023,-4.66680805,0,"Lake Tanganyika","Tabora",14,1,0,"True","Other","True","Unknown","handpump","user-group","pay when scheme fails","good","enough","shallow well","hand pump"
"2245",33226,0,0,35.90262189,-4.6295176,0,"Internal","Dodoma",1,1,0,"True","Other","False","Unknown","motorpump","user-group","pay per bucket","good","insufficient","shallow well","communal standpipe"
"2246",37935,0,0,31.15928178,-1.77495655,0,"Lake Victoria","Kagera",18,1,0,"True","Other","True","Unknown","gravity","user-group","pay annually","good","enough","spring","communal standpipe"
"2247",4179,0,0,33.05926645,-3.86832295,0,"Internal","Shinyanga",17,3,0,"True","Other","True","Unknown","other","user-group","never pay","good","seasonal","machine dbh","other"
"2248",12087,0,0,33.33084699,-3.80637204,0,"Internal","Shinyanga",17,3,0,"True","Other","True","Unknown","handpump","user-group","never pay","good","insufficient","machine dbh","hand pump"
"2249",15163,0,1202,34.72490931,-10.23968589,0,"Lake Nyasa","Iringa",11,5,1,"True","Other","False","1990s","gravity","user-group","never pay","good","enough","spring","communal standpipe"
"2250",37300,0,0,31.54635787,-1.7286157,0,"Lake Victoria","Kagera",18,3,0,"True","Other","True","Unknown","gravity","user-group","never pay","good","enough","spring","improved spring"
"2251",45039,0,0,34.02159126,-9.49210501,0,"Lake Nyasa","Mbeya",12,3,0,"True","Other","True","Unknown","gravity","user-group","never pay","good","enough","spring","communal standpipe"
"2252",46519,40,394,38.45808739,-5.54351141,4,"Pangani","Tanga",4,6,180,"True","Other","True","2000s","submersible","user-group","pay per bucket","good","seasonal","machine dbh","communal standpipe"
"2253",8850,0,1608,34.96640895,-4.69670507,0,"Internal","Singida",13,2,1,"True","Other","Unknown","1980s","motorpump","user-group","unknown","unknown","dry","shallow well","communal standpipe"
"2254",7211,2000,987,35.43913303,-10.58475557,0,"Lake Nyasa","Ruvuma",10,2,0,"True","Other","True","2000s","handpump","user-group","pay when scheme fails","good","seasonal","machine dbh","hand pump"
"2255",72111,0,345,38.7824664,-7.20334274,0,"Wami / Ruvu","Pwani",60,33,50,"True","Other","False","2000s","gravity","commercial","never pay","good","insufficient","spring","communal standpipe"
"2256",20652,0,1801,34.9728182,-8.40020273,0,"Rufiji","Iringa",11,2,0,"False","Other","True","2000s","handpump","user-group","never pay","good","enough","machine dbh","hand pump"
"2257",37761,0,1345,34.56547135,-8.83265147,0,"Rufiji","Iringa",11,4,52,"True","Water Board","True","1970s","gravity","user-group","pay when scheme fails","good","dry","machine dbh","communal standpipe"
"2258",13869,0,491,38.06870421,-4.47301935,0,"Pangani","Kilimanjaro",3,3,210,"True","VWC","Unknown","2000s","handpump","user-group","never pay","good","enough","machine dbh","hand pump"
"2259",20960,30,65,38.66636075,-5.80153344,0,"Pangani","Tanga",4,5,150,"False","Other","False","1970s","submersible","user-group","pay per bucket","salty","insufficient","shallow well","communal standpipe"
"2260",51314,0,0,31.57255278,-1.50486309,0,"Lake Victoria","Kagera",18,2,0,"True","Other","True","Unknown","other","user-group","never pay","good","enough","shallow well","other"
"2261",25560,0,0,32.91552628,-8.97253407,0,"Lake Rukwa","Mbeya",12,6,0,"True","Other","False","Unknown","gravity","user-group","never pay","good","enough","spring","other"
"2262",48880,0,0,31.55654359,-1.79659244,0,"Lake Victoria","Kagera",18,3,0,"True","Other","True","Unknown","submersible","user-group","never pay","good","enough","spring","communal standpipe"
"2263",33275,0,0,35.76279684,-6.30406345,0,"Wami / Ruvu","Dodoma",1,5,0,"True","Other","False","Unknown","other","user-group","never pay","colored","dry","machine dbh","other"
"2264",17433,0,774,36.11835068,-10.88450368,0,"Ruvuma / Southern Coast","Ruvuma",10,5,60,"True","Other","True","2010s","gravity","user-group","pay when scheme fails","good","seasonal","machine dbh","communal standpipe"
"2265",71960,0,182,38.84923296,-9.98966436,0,"Ruvuma / Southern Coast","Lindi",80,53,650,"True","Other","False","2010s","handpump","user-group","never pay","salty","insufficient","machine dbh","hand pump"
"2266",70739,0,106,38.75222182,-6.93028558,0,"Wami / Ruvu","Pwani",6,3,800,"True","Other","False","1970s","gravity","user-group","never pay","good","enough","machine dbh","communal standpipe"
"2267",22260,0,2006,34.44336394,-9.5611714,0,"Lake Nyasa","Iringa",11,4,10,"True","Other","False","2000s","gravity","user-group","never pay","good","enough","spring","communal standpipe"
"2268",48713,0,0,37.8416563,-5.44125079,0,"Pangani","Tanga",4,7,1,"True","Other","False","1980s","handpump","user-group","never pay","salty","insufficient","machine dbh","hand pump"
"2269",30294,0,1652,36.58030851,-3.27845074,0,"Pangani","Arusha",2,2,200,"True","Other","True","1980s","gravity","user-group","never pay","good","enough","spring","communal standpipe"
"2270",27185,0,1769,31.68993254,-8.78168848,0,"Lake Rukwa","Rukwa",15,2,1000,"True","Other","False","1990s","gravity","user-group","never pay","good","enough","spring","communal standpipe"
"2271",21593,200,2154,34.06472614,-9.33625613,0,"Lake Nyasa","Iringa",11,3,0,"True","Water Board","False","1990s","gravity","user-group","pay monthly","good","enough","spring","communal standpipe"
"2272",32119,0,44,39.18251822,-7.76841415,0,"Rufiji","Pwani",60,53,1,"True","Other","True","2000s","motorpump","user-group","never pay","good","enough","shallow well","communal standpipe"
"2273",20299,500,1025,29.69259021,-4.73837075,0,"Lake Tanganyika","Kigoma",16,3,60,"True","Other","True","1980s","gravity","user-group","pay monthly","good","seasonal","machine dbh","communal standpipe"
"2274",55818,0,0,32.72961098,-9.08066372,0,"Lake Rukwa","Mbeya",12,6,0,"True","Other","False","Unknown","handpump","user-group","pay when scheme fails","good","insufficient","machine dbh","hand pump"
"2275",74137,500,1960,34.36019588,-9.60651372,0,"Lake Nyasa","Iringa",11,3,0,"True","Other","False","1990s","gravity","user-group","pay annually","unknown","unknown","spring","communal standpipe"
"2276",46159,0,0,31.46556024,-1.72459427,0,"Lake Victoria","Kagera",18,3,0,"True","Other","True","Unknown","gravity","user-group","never pay","good","enough","spring","communal standpipe"
"2277",59203,0,0,32.90170584,-4.02763118,0,"Internal","Tabora",14,1,0,"False","Other","False","Unknown","submersible","user-group","never pay","good","enough","shallow well","communal standpipe"
"2278",20171,0,1790,31.50752685,-8.49026124,0,"Lake Tanganyika","Rukwa",15,2,300,"True","Other","False","2000s","handpump","user-group","never pay","good","enough","shallow well","hand pump"
"2279",18385,0,0,33.7407492,-9.57782735,0,"Lake Nyasa","Mbeya",12,3,0,"True","VWC","True","Unknown","gravity","commercial","pay monthly","good","enough","spring","communal standpipe"
"2280",44915,0,1796,34.83024282,-8.99154854,0,"Rufiji","Iringa",11,4,65,"True","Other","False","1970s","gravity","user-group","never pay","good","enough","spring","communal standpipe"
"2281",15941,20,312,38.29863251,-6.12366645,0,"Wami / Ruvu","Pwani",6,1,40,"True","Water Board","True","2000s","submersible","user-group","pay per bucket","good","enough","machine dbh","communal standpipe"
"2282",15865,0,1162,36.34753822,-5.00271265,0,"Internal","Manyara",21,5,2000,"True","Other","False","2010s","submersible","user-group","never pay","salty","insufficient","shallow well","communal standpipe"
"2283",57598,0,1488,36.41639871,-5.23867733,0,"Internal","Manyara",21,5,240,"True","Other","False","2010s","gravity","user-group","never pay","good","seasonal","spring","communal standpipe"
"2284",56036,200,268,36.90814057,-7.82999963,0,"Rufiji","Morogoro",5,3,500,"True","Water Board","True","2000s","gravity","user-group","pay monthly","good","insufficient","machine dbh","communal standpipe"
"2285",35251,0,1773,34.69381777,-9.15125346,0,"Rufiji","Iringa",11,4,30,"True","Other","True","1970s","gravity","user-group","pay when scheme fails","good","dry","machine dbh","communal standpipe"
"2286",31002,50,-7,39.00151919,-6.53363536,0,"Wami / Ruvu","Pwani",6,1,120,"True","Company","True","2000s","submersible","commercial","pay per bucket","good","enough","machine dbh","communal standpipe"
"2287",3720,0,0,33.81467247,-3.44055689,0,"Internal","Shinyanga",17,2,0,"True","WUA","False","Unknown","handpump","user-group","never pay","good","enough","machine dbh","hand pump"
"2288",63990,0,1319,34.63271677,-2.10938668,0,"Lake Victoria","Mara",20,2,100,"Unknown","Other","Unknown","2000s","submersible","other","unknown","salty","enough","shallow well","other"
"2289",7340,0,0,36.46456488,-6.83853841,0,"Rufiji","Dodoma",1,1,0,"True","Other","True","Unknown","handpump","user-group","never pay","good","enough","machine dbh","hand pump"
"2290",68382,0,492,34.83859346,-11.30848266,0,"Lake Nyasa","Ruvuma",10,3,96,"Unknown","Other","True","1990s","gravity","user-group","unknown","good","dry","spring","communal standpipe"
"2291",48833,0,1285,30.53739784,-3.78652531,0,"Lake Tanganyika","Kigoma",16,1,400,"True","Other","False","1980s","gravity","user-group","unknown","good","enough","machine dbh","communal standpipe"
"2292",54309,0,0,33.45168362,-2.93678534,0,"Lake Victoria","Mwanza",19,4,0,"True","Other","True","Unknown","handpump","user-group","never pay","good","enough","machine dbh","hand pump"
"2293",29274,0,0,33.76326026,-8.97757033,0,"Rufiji","Mbeya",12,2,0,"False","Other","False","Unknown","gravity","user-group","pay when scheme fails","good","enough","machine dbh","communal standpipe"
"2294",26159,20,1310,37.05576296,-3.182268,0,"Pangani","Kilimanjaro",3,7,1,"True","Water authority","True","2000s","gravity","user-group","pay monthly","good","enough","spring","communal standpipe"
"2295",5756,0,0,31.38442534,-1.21015976,0,"Lake Victoria","Kagera",18,7,0,"True","Other","True","Unknown","handpump","user-group","never pay","good","insufficient","machine dbh","hand pump"
"2296",65520,0,0,33.08428325,-3.8230766,0,"Internal","Shinyanga",17,3,0,"True","Other","True","Unknown","motorpump","user-group","never pay","good","enough","rainwater harvesting","communal standpipe"
"2297",17723,0,0,31.8058486,-1.36501155,0,"Lake Victoria","Kagera",18,6,0,"True","Other","False","Unknown","gravity","user-group","never pay","good","enough","spring","improved spring"
"2298",43704,0,0,0,-2e-08,0,"Lake Victoria","Shinyanga",17,1,0,"True","WUA","False","Unknown","handpump","user-group","pay when scheme fails","salty","insufficient","machine dbh","hand pump"
"2299",32284,300,685,36.70552115,-6.64706741,0,"Wami / Ruvu","Morogoro",5,1,400,"True","Other","True","1990s","handpump","user-group","pay monthly","good","insufficient","machine dbh","hand pump"
"2300",26312,0,1115,37.65395542,-3.19211279,0,"Pangani","Kilimanjaro",3,1,1,"True","Company","True","2000s","gravity","commercial","pay monthly","good","enough","spring","communal standpipe"
"2301",54828,0,0,32.56082702,-2.70536949,0,"Lake Victoria","Mwanza",19,5,0,"True","Other","True","Unknown","handpump","user-group","never pay","salty","enough","machine dbh","hand pump"
"2302",21386,200,1303,36.78455456,-3.36696906,0,"Pangani","Arusha",2,7,50,"True","Other","True","1990s","gravity","user-group","pay when scheme fails","good","insufficient","spring","communal standpipe"
"2303",26077,200,1739,34.99864328,-9.12704596,0,"Rufiji","Iringa",11,4,250,"True","Other","False","2000s","gravity","user-group","pay monthly","good","enough","spring","communal standpipe"
"2304",54702,100,750,36.73373516,-7.34387548,0,"Rufiji","Morogoro",5,1,75,"True","Other","True","2010s","other","user-group","pay monthly","good","enough","machine dbh","other"
"2305",68427,0,1654,34.88838657,-8.47362239,0,"Rufiji","Iringa",11,2,0,"False","Other","True","2000s","handpump","user-group","never pay","good","enough","machine dbh","hand pump"
"2306",41359,0,0,35.98560988,-6.21942784,0,"Wami / Ruvu","Dodoma",1,5,0,"True","Other","False","Unknown","motorpump","user-group","pay per bucket","good","dry","shallow well","communal standpipe"
"2307",57912,0,1355,34.27293554,-1.75055628,0,"Lake Victoria","Mara",20,2,40,"Unknown","Other","True","2000s","gravity","commercial","unknown","good","seasonal","spring","communal standpipe"
"2308",57126,0,0,32.48935385,-8.3656775,0,"Lake Rukwa","Mbeya",12,6,0,"False","Other","False","Unknown","handpump","user-group","pay monthly","salty","insufficient","shallow well","hand pump"
"2309",21321,0,0,33.84889455,-9.64868115,0,"Lake Nyasa","Mbeya",12,3,0,"True","Other","True","Unknown","gravity","user-group","never pay","good","dry","spring","communal standpipe"
"2310",53202,0,430,37.77820772,-7.23311762,0,"Wami / Ruvu","Morogoro",5,2,100,"True","Other","True","2000s","gravity","user-group","never pay","good","enough","machine dbh","communal standpipe"
"2311",3351,0,0,32.72383748,-3.37525397,0,"Lake Victoria","Shinyanga",17,3,0,"True","WUA","True","Unknown","handpump","user-group","never pay","good","insufficient","machine dbh","hand pump"
"2312",41354,250,1293,30.15374039,-4.48396355,0,"Lake Tanganyika","Kigoma",16,2,320,"True","VWC","True","1980s","gravity","user-group","pay monthly","good","enough","machine dbh","communal standpipe"
"2313",19050,50,-15,38.9786047,-6.49159189,0,"Wami / Ruvu","Pwani",6,1,20,"True","Company","True","2000s","submersible","commercial","pay per bucket","good","enough","machine dbh","communal standpipe"
"2314",15929,250,1314,29.89433306,-4.49490566,0,"Lake Tanganyika","Kigoma",16,2,570,"True","VWC","True","2000s","gravity","user-group","pay monthly","good","enough","machine dbh","communal standpipe"
"2315",31560,0,1358,35.28268379,-9.82866141,0,"Lake Nyasa","Ruvuma",10,2,0,"True","Other","True","1990s","gravity","user-group","pay when scheme fails","good","dry","machine dbh","communal standpipe"
"2316",61696,40,346,38.41929306,-5.22891042,25,"Pangani","Tanga",4,6,50,"True","Other","True","1980s","submersible","user-group","pay per bucket","good","enough","machine dbh","communal standpipe"
"2317",56022,50,1350,36.62711045,-5.69230652,0,"Wami / Ruvu","Manyara",21,5,2000,"True","Other","True","2000s","submersible","user-group","pay per bucket","good","enough","shallow well","communal standpipe"
"2318",48422,0,0,31.49573274,-3.22658922,0,"Lake Tanganyika","Kagera",18,4,0,"True","Other","True","Unknown","other","user-group","never pay","good","unknown","shallow well","other"
"2319",18651,0,0,0,-2e-08,0,"Lake Victoria","Shinyanga",17,1,0,"True","WUA","False","Unknown","handpump","user-group","other","salty","enough","machine dbh","hand pump"
"2320",23414,0,2279,34.38042005,-9.27632854,0,"Lake Nyasa","Iringa",11,4,35,"True","Other","True","1990s","gravity","user-group","never pay","good","enough","spring","communal standpipe"
"2321",23653,0,0,33.41425541,-2.65222018,0,"Lake Victoria","Mwanza",19,2,0,"True","Other","True","Unknown","handpump","user-group","never pay","good","enough","machine dbh","hand pump"
"2322",4003,0,0,33.61944734,-9.04133277,0,"Lake Nyasa","Mbeya",12,4,0,"True","Other","Unknown","Unknown","gravity","user-group","never pay","good","enough","spring","communal standpipe"
"2323",26311,0,0,32.45266261,-4.96583611,0,"Lake Tanganyika","Tabora",14,3,0,"True","Other","True","Unknown","handpump","user-group","never pay","good","insufficient","machine dbh","hand pump"
"2324",70408,0,0,31.02583607,-1.00631553,0,"Lake Victoria","Kagera",18,7,0,"True","Other","True","Unknown","submersible","user-group","never pay","good","insufficient","spring","communal standpipe"
