"","amount_tsh","gps_height","longitude","latitude","num_private","basin","region","region_code","district_code","population","public_meeting","scheme_management","permit","construction_year","extraction_type_class","management_group","payment","quality_group","quantity","source","waterpoint_type_group"
4361,0.0,1601.0,34.678709999999995,-1.8300029999999998,0.0,Lake Victoria,Mara,20.0,2.0,500.0,True,Other,True,0.0,rope pump,commercial,never pay,good,insufficient,shallow well,hand pump
4362,0.0,0.0,33.66121,-3.4451680000000002,0.0,Internal,Shinyanga,17.0,8.0,0.0,True,VWC,True,0.0,gravity,user-group,pay per bucket,good,insufficient,river,communal standpipe
4363,0.0,1842.0,35.41835,-4.389418,0.0,Internal,Manyara,21.0,2.0,142.0,True,VWC,True,2003.0,gravity,user-group,never pay,good,insufficient,spring,communal standpipe
4364,0.0,0.0,30.54385,-2.597972,0.0,Lake Victoria,Kagera,18.0,30.0,0.0,True,VWC,False,0.0,handpump,user-group,pay per bucket,good,dry,spring,communal standpipe
4365,0.0,0.0,33.6554,-8.996072,0.0,Lake Nyasa,Mbeya,12.0,2.0,0.0,True,VWC,False,0.0,gravity,user-group,pay when scheme fails,good,enough,river,communal standpipe
4366,10.0,91.0,39.36222,-10.298869999999999,0.0,Ruvuma / Southern Coast,Lindi,80.0,23.0,1.0,False,VWC,False,1981.0,handpump,user-group,pay per bucket,good,enough,shallow well,hand pump
4367,0.0,0.0,33.14782,-9.197911,0.0,Lake Nyasa,Mbeya,12.0,6.0,0.0,True,VWC,False,0.0,handpump,user-group,pay when scheme fails,good,enough,shallow well,hand pump
4368,0.0,989.0,35.84701,-10.61101,0.0,Rufiji,Ruvuma,10.0,5.0,420.0,True,WUG,False,1993.0,other,user-group,pay when scheme fails,good,insufficient,shallow well,other
4369,0.0,1399.0,37.53175,-3.28649,0.0,Pangani,Kilimanjaro,3.0,4.0,1.0,False,VWC,True,1972.0,gravity,user-group,never pay,good,insufficient,spring,other
4370,0.0,2196.0,34.58945,-9.540495,0.0,Lake Nyasa,Iringa,11.0,4.0,15.0,False,VWC,True,2008.0,gravity,user-group,never pay,good,insufficient,spring,communal standpipe
4371,0.0,55.0,39.324709999999996,-7.067958,0.0,Wami / Ruvu,Pwani,60.0,43.0,1.0,True,VWC,False,2007.0,other,user-group,never pay,good,dry,shallow well,other
4372,0.0,933.0,35.3918,-10.72498,0.0,Ruvuma / Southern Coast,Ruvuma,10.0,2.0,0.0,True,VWC,True,1987.0,gravity,user-group,never pay,good,enough,river,communal standpipe
4373,10.0,0.0,37.16916,-6.250165,0.0,Wami / Ruvu,Morogoro,5.0,1.0,250.0,True,VWC,True,1984.0,submersible,user-group,pay per bucket,good,enough,machine dbh,communal standpipe
4374,1000.0,1633.0,34.75673,-9.866418,0.0,Lake Nyasa,Iringa,11.0,5.0,53.0,True,VWC,False,2006.0,gravity,user-group,pay annually,good,enough,spring,communal standpipe
4375,0.0,1602.0,35.12073,-9.249244000000001,0.0,Rufiji,Iringa,11.0,4.0,480.0,True,WUA,True,2004.0,gravity,user-group,pay when scheme fails,good,insufficient,spring,communal standpipe
4376,0.0,0.0,34.05102,-8.862003999999999,0.0,Rufiji,Mbeya,12.0,7.0,0.0,True,VWC,True,0.0,gravity,user-group,never pay,good,seasonal,river,communal standpipe
4377,100.0,1174.0,32.05876,-6.720615,0.0,Lake Rukwa,Rukwa,15.0,1.0,350.0,True,VWC,True,2012.0,motorpump,user-group,pay per bucket,good,enough,machine dbh,communal standpipe
4378,0.0,0.0,35.30346,-6.309469,0.0,Internal,Dodoma,1.0,6.0,0.0,True,VWC,True,0.0,wind-powered,user-group,never pay,good,enough,dam,communal standpipe
4379,0.0,0.0,31.54552,-1.6434240000000002,0.0,Lake Victoria,Kagera,18.0,3.0,0.0,True,VWC,True,0.0,gravity,user-group,never pay,good,enough,spring,improved spring
4380,20.0,1341.0,34.37644,-5.756596,0.0,Internal,Singida,13.0,3.0,1400.0,True,VWC,False,1974.0,wind-powered,user-group,pay per bucket,good,insufficient,machine dbh,communal standpipe
4381,5000.0,1575.0,35.149640000000005,-9.27352,0.0,Rufiji,Iringa,11.0,4.0,350.0,True,WUA,True,1975.0,other,user-group,pay monthly,good,insufficient,river,communal standpipe
4382,500.0,2102.0,34.62085,-9.361733000000001,0.0,Rufiji,Iringa,11.0,4.0,40.0,True,VWC,True,2008.0,gravity,user-group,pay monthly,good,enough,spring,communal standpipe
4383,0.0,921.0,29.64643,-4.797436,0.0,Lake Tanganyika,Kigoma,16.0,3.0,480.0,True,Parastatal,True,1992.0,gravity,parastatal,unknown,good,insufficient,spring,communal standpipe
4384,0.0,0.0,32.839079999999996,-8.826902,0.0,Lake Rukwa,Mbeya,12.0,6.0,0.0,False,VWC,False,0.0,handpump,user-group,never pay,good,seasonal,shallow well,hand pump
4385,0.0,790.0,35.468790000000006,-7.545472999999999,0.0,Rufiji,Iringa,11.0,1.0,1.0,False,VWC,True,1983.0,gravity,user-group,never pay,good,enough,spring,communal standpipe
4386,3000.0,1883.0,34.36765,-9.578477000000001,0.0,Lake Nyasa,Iringa,11.0,3.0,0.0,True,VWC,False,1991.0,gravity,user-group,pay annually,good,enough,spring,communal standpipe
4387,0.0,1874.0,31.670740000000002,-8.082511,0.0,Lake Rukwa,Rukwa,15.0,4.0,750.0,True,VWC,True,1986.0,gravity,user-group,never pay,good,dry,river,communal standpipe
4388,0.0,1755.0,34.7331,-9.097713,0.0,Rufiji,Iringa,11.0,4.0,45.0,True,VWC,True,2009.0,gravity,user-group,pay when scheme fails,good,enough,spring,communal standpipe
4389,0.0,1359.0,37.8632,-4.206975,0.0,Pangani,Kilimanjaro,3.0,3.0,90.0,True,Water authority,True,1985.0,gravity,user-group,never pay,good,enough,spring,communal standpipe
4390,0.0,0.0,31.46193,-1.68419,0.0,Lake Victoria,Kagera,18.0,2.0,0.0,True,VWC,True,0.0,handpump,user-group,never pay,colored,enough,shallow well,hand pump
4391,0.0,1627.0,36.69291,-3.3228699999999995,0.0,Pangani,Arusha,2.0,2.0,200.0,True,VWC,True,1998.0,gravity,user-group,never pay,good,enough,spring,communal standpipe
4392,0.0,0.0,33.37336,-3.805664,0.0,Internal,Shinyanga,17.0,3.0,0.0,True,WUG,True,0.0,handpump,user-group,never pay,good,seasonal,shallow well,hand pump
4393,0.0,0.0,30.75385,-2.973582,0.0,Lake Tanganyika,Kagera,18.0,30.0,0.0,True,VWC,False,0.0,handpump,user-group,never pay,good,insufficient,shallow well,hand pump
4394,0.0,1705.0,34.99259,-9.276505,0.0,Rufiji,Iringa,11.0,4.0,45.0,True,WUA,True,2009.0,rope pump,user-group,pay when scheme fails,good,enough,hand dtw,hand pump
4395,0.0,1600.0,37.96017,-4.436363,0.0,Pangani,Kilimanjaro,3.0,3.0,80.0,True,Water authority,True,2002.0,gravity,user-group,never pay,good,insufficient,spring,communal standpipe
4396,0.0,0.0,30.672040000000003,-2.4872,0.0,Lake Victoria,Kagera,18.0,30.0,0.0,True,VWC,False,0.0,handpump,user-group,never pay,good,enough,shallow well,hand pump
4397,300.0,258.0,36.969559999999994,-7.677291,0.0,Rufiji,Morogoro,5.0,3.0,330.0,True,Company,True,1995.0,gravity,user-group,pay monthly,good,insufficient,river,communal standpipe
4398,0.0,1304.0,36.897729999999996,-3.329343,0.0,Pangani,Arusha,2.0,7.0,65.0,True,VWC,True,2002.0,gravity,user-group,unknown,fluoride,insufficient,spring,communal standpipe
4399,0.0,0.0,33.65081,-9.337072000000001,0.0,Lake Nyasa,Mbeya,12.0,4.0,0.0,True,VWC,True,0.0,gravity,user-group,never pay,good,insufficient,spring,communal standpipe
4400,0.0,1301.0,37.97168,-4.438743,0.0,Pangani,Kilimanjaro,3.0,3.0,210.0,True,Water authority,True,2010.0,gravity,user-group,never pay,good,insufficient,spring,communal standpipe
4401,0.0,1309.0,36.90832,-3.322075,0.0,Pangani,Arusha,2.0,7.0,102.0,True,VWC,True,2003.0,gravity,user-group,unknown,fluoride,insufficient,river,communal standpipe
4402,0.0,0.0,33.72567,-5.175658,0.0,Internal,Tabora,14.0,3.0,0.0,True,VWC,True,0.0,other,user-group,never pay,good,enough,machine dbh,other
4403,0.0,0.0,33.39185,-2.674318,0.0,Lake Victoria,Mwanza,19.0,2.0,0.0,True,VWC,True,0.0,handpump,user-group,never pay,good,enough,shallow well,hand pump
4404,0.0,0.0,32.41203,-4.0902650000000005,0.0,Lake Tanganyika,Shinyanga,17.0,3.0,0.0,True,VWC,True,0.0,other,user-group,unknown,good,enough,machine dbh,other
4405,0.0,0.0,33.24292,-2.841447,0.0,Lake Victoria,Mwanza,19.0,7.0,0.0,False,VWC,True,0.0,handpump,user-group,pay when scheme fails,good,enough,shallow well,hand pump
4406,1500.0,2005.0,34.60653,-9.271019,0.0,Rufiji,Iringa,11.0,4.0,26.0,True,VWC,True,2006.0,gravity,user-group,pay annually,good,enough,spring,communal standpipe
4407,20.0,437.0,37.12461,-6.675347,0.0,Wami / Ruvu,Morogoro,5.0,1.0,30.0,True,VWC,True,1981.0,submersible,user-group,pay per bucket,good,unknown,machine dbh,communal standpipe
4408,0.0,0.0,35.72225,-5.5354470000000005,0.0,Internal,Dodoma,1.0,4.0,0.0,True,VWC,True,0.0,motorpump,user-group,unknown,good,dry,machine dbh,communal standpipe
4409,0.0,1865.0,35.33273,-1.8231279999999999,0.0,Lake Victoria,Arusha,2.0,5.0,180.0,True,VWC,True,2009.0,gravity,user-group,never pay,good,enough,spring,communal standpipe
4410,0.0,0.0,0.0,-2e-08,0.0,Lake Victoria,Mwanza,19.0,6.0,0.0,True,VWC,True,0.0,submersible,user-group,never pay,unknown,dry,lake,communal standpipe
4411,500.0,1783.0,34.8333,-9.028383,0.0,Rufiji,Iringa,11.0,4.0,100.0,True,WUG,True,2011.0,gravity,user-group,pay monthly,good,enough,spring,communal standpipe
4412,0.0,0.0,31.74205,-1.0757860000000001,0.0,Lake Victoria,Kagera,18.0,7.0,0.0,True,VWC,True,0.0,other,user-group,never pay,good,insufficient,spring,improved spring
4413,0.0,846.0,29.689359999999997,-4.908212000000001,0.0,Lake Tanganyika,Kigoma,16.0,4.0,1230.0,False,Other,True,1985.0,other,other,never pay,good,dry,lake,communal standpipe
4414,0.0,1458.0,37.672259999999994,-3.7012449999999997,0.0,Pangani,Kilimanjaro,3.0,2.0,150.0,True,WUA,False,1972.0,gravity,user-group,never pay,good,insufficient,river,other
4415,0.0,0.0,31.67535,-2.988244,0.0,Lake Victoria,Kagera,18.0,8.0,0.0,True,WUG,True,0.0,handpump,user-group,pay per bucket,good,insufficient,hand dtw,hand pump
4416,0.0,1373.0,30.29753,-4.4585989999999995,0.0,Lake Tanganyika,Kigoma,16.0,2.0,1400.0,True,Water authority,True,2001.0,gravity,user-group,never pay,good,insufficient,river,communal standpipe
4417,0.0,380.0,38.01341,-6.0814010000000005,0.0,Wami / Ruvu,Pwani,6.0,1.0,600.0,True,VWC,False,1996.0,other,user-group,never pay,good,insufficient,shallow well,hand pump
4418,0.0,0.0,32.69058,-4.20871,0.0,Lake Tanganyika,Shinyanga,17.0,3.0,0.0,True,VWC,True,0.0,handpump,user-group,unknown,good,enough,shallow well,hand pump
4419,5000.0,105.0,38.85944,-6.782933,0.0,Wami / Ruvu,Pwani,6.0,2.0,10.0,True,Parastatal,True,2010.0,motorpump,commercial,pay monthly,good,insufficient,river,communal standpipe
4420,0.0,163.0,38.78948,-5.149521,0.0,Pangani,Tanga,4.0,3.0,400.0,True,VWC,False,2004.0,handpump,user-group,never pay,salty,enough,shallow well,hand pump
4421,0.0,0.0,36.675990000000006,-6.404045,0.0,Wami / Ruvu,Dodoma,1.0,0.0,0.0,True,VWC,True,0.0,gravity,user-group,never pay,good,enough,spring,communal standpipe
4422,1000.0,2125.0,34.53866,-9.318172,0.0,Lake Nyasa,Iringa,11.0,4.0,50.0,True,VWC,False,2005.0,gravity,user-group,pay annually,good,enough,spring,communal standpipe
4423,0.0,1341.0,36.75466,-2.590035,0.0,Internal,Arusha,2.0,6.0,250.0,True,VWC,True,2012.0,gravity,user-group,pay when scheme fails,good,insufficient,river,communal standpipe
4424,0.0,0.0,31.20784,-5.729941,0.0,Lake Tanganyika,Tabora,14.0,4.0,0.0,True,VWC,True,0.0,handpump,user-group,never pay,unknown,dry,shallow well,hand pump
4425,200.0,964.0,36.72702,-8.687138000000001,0.0,Rufiji,Morogoro,5.0,4.0,50.0,True,WUA,True,2000.0,gravity,user-group,pay monthly,good,enough,spring,communal standpipe
4426,50.0,996.0,35.448240000000006,-10.62331,0.0,Ruvuma / Southern Coast,Ruvuma,10.0,2.0,0.0,True,VWC,True,2009.0,other,user-group,pay per bucket,good,enough,river,communal standpipe
4427,0.0,0.0,33.03921,-3.888083,0.0,Internal,Shinyanga,17.0,3.0,0.0,True,WUG,False,0.0,other,user-group,never pay,good,seasonal,shallow well,other
4428,2200.0,26.0,39.016729999999995,-5.3566199999999995,3.0,Pangani,Tanga,4.0,5.0,428.0,True,VWC,False,2009.0,submersible,commercial,pay monthly,salty,insufficient,machine dbh,communal standpipe
4429,0.0,0.0,36.53313,-6.245499,0.0,Wami / Ruvu,Dodoma,1.0,3.0,0.0,True,VWC,False,0.0,gravity,user-group,never pay,good,dry,spring,communal standpipe
4430,0.0,0.0,35.48553,-6.095149,0.0,Internal,Dodoma,1.0,6.0,0.0,True,VWC,True,0.0,submersible,user-group,pay per bucket,good,enough,machine dbh,communal standpipe
4431,0.0,0.0,0.0,-2e-08,0.0,Lake Victoria,Shinyanga,17.0,1.0,0.0,True,WUG,False,0.0,handpump,user-group,other,good,enough,shallow well,hand pump
4432,0.0,989.0,36.96277,-3.426325,0.0,Pangani,Arusha,2.0,7.0,120.0,True,VWC,True,0.0,gravity,unknown,unknown,unknown,unknown,unknown,communal standpipe
4433,0.0,0.0,31.5454,-1.677741,0.0,Lake Victoria,Kagera,18.0,3.0,0.0,True,VWC,True,0.0,gravity,user-group,never pay,good,enough,spring,communal standpipe
4434,0.0,0.0,31.93103,-3.314304,0.0,Lake Tanganyika,Shinyanga,17.0,5.0,0.0,False,WUG,True,0.0,handpump,user-group,unknown,good,enough,shallow well,hand pump
4435,0.0,886.0,37.92522,-4.479546,0.0,Pangani,Kilimanjaro,3.0,3.0,120.0,True,Water authority,True,2010.0,gravity,user-group,never pay,good,insufficient,spring,communal standpipe
4436,0.0,0.0,36.48847,-7.1099429999999995,0.0,Rufiji,Dodoma,1.0,1.0,0.0,True,VWC,True,0.0,gravity,user-group,never pay,good,insufficient,spring,communal standpipe
4437,450.0,1295.0,37.20657,-3.232599,0.0,Pangani,Kilimanjaro,3.0,5.0,30.0,True,Water Board,True,1995.0,gravity,user-group,other,good,enough,spring,communal standpipe
4438,6.0,743.0,37.514720000000004,-3.424258,0.0,Pangani,Kilimanjaro,3.0,4.0,175.0,True,Water Board,True,2008.0,gravity,user-group,pay per bucket,good,enough,spring,communal standpipe
4439,0.0,0.0,33.4279,-3.8178410000000005,0.0,Internal,Shinyanga,17.0,3.0,0.0,True,VWC,True,0.0,motorpump,user-group,never pay,good,enough,machine dbh,communal standpipe
4440,0.0,0.0,33.85552,-8.826056,0.0,Rufiji,Mbeya,12.0,7.0,0.0,True,WUA,True,0.0,gravity,user-group,pay monthly,good,seasonal,river,communal standpipe
4441,30.0,19.0,38.23681,-7.7761070000000005,0.0,Rufiji,Pwani,60.0,53.0,1.0,True,VWC,True,2003.0,handpump,user-group,pay per bucket,good,enough,shallow well,hand pump
4442,0.0,1842.0,37.572340000000004,-3.136717,0.0,Pangani,Kilimanjaro,3.0,1.0,1.0,True,Company,True,2010.0,gravity,commercial,pay monthly,good,enough,spring,communal standpipe
4443,0.0,974.0,35.831790000000005,-3.9443629999999996,0.0,Internal,Manyara,21.0,1.0,485.0,True,VWC,True,2011.0,handpump,user-group,never pay,fluoride,enough,shallow well,hand pump
4444,0.0,356.0,39.080709999999996,-10.769589999999999,0.0,Ruvuma / Southern Coast,Mtwara,90.0,33.0,1.0,True,VWC,True,1980.0,gravity,user-group,unknown,good,dry,spring,communal standpipe
4445,0.0,0.0,36.662690000000005,-6.357979,0.0,Wami / Ruvu,Dodoma,1.0,3.0,0.0,True,VWC,False,0.0,gravity,user-group,pay per bucket,good,dry,spring,communal standpipe
4446,0.0,0.0,0.0,-2e-08,0.0,Lake Victoria,Mwanza,19.0,6.0,0.0,True,VWC,True,0.0,submersible,user-group,unknown,unknown,dry,lake,communal standpipe
4447,0.0,0.0,31.413090000000004,-1.206424,0.0,Lake Victoria,Kagera,18.0,7.0,0.0,True,VWC,True,0.0,handpump,user-group,never pay,good,insufficient,shallow well,hand pump
4448,0.0,46.0,39.28662,-6.9745550000000005,0.0,Wami / Ruvu,Pwani,60.0,43.0,6922.0,True,Private operator,False,2004.0,submersible,commercial,never pay,good,enough,machine dbh,other
4449,0.0,0.0,31.16307,-1.457227,0.0,Lake Victoria,Kagera,18.0,1.0,0.0,True,VWC,True,0.0,gravity,user-group,never pay,good,enough,spring,communal standpipe
4450,50.0,-1.0,39.34664,-6.867876,0.0,Wami / Ruvu,Dar es Salaam,7.0,3.0,10.0,True,WUG,False,2000.0,submersible,user-group,pay per bucket,salty,enough,machine dbh,communal standpipe
4451,0.0,0.0,32.15525,-4.941196,0.0,Lake Tanganyika,Tabora,14.0,4.0,0.0,True,VWC,True,0.0,handpump,user-group,never pay,good,insufficient,shallow well,hand pump
4452,0.0,523.0,36.98832,-7.403268,0.0,Rufiji,Morogoro,5.0,1.0,350.0,True,Company,True,1975.0,gravity,commercial,never pay,good,enough,river,communal standpipe
4453,0.0,0.0,33.54075,-2.830593,0.0,Lake Victoria,Mwanza,19.0,4.0,0.0,True,VWC,True,0.0,handpump,user-group,never pay,good,enough,shallow well,hand pump
4454,2000.0,912.0,35.28714,-10.818060000000001,0.0,Ruvuma / Southern Coast,Ruvuma,10.0,2.0,0.0,True,VWC,True,2007.0,gravity,user-group,pay annually,good,enough,river,communal standpipe
4455,2200.0,1707.0,35.37786,-7.962521000000001,0.0,Rufiji,Iringa,11.0,1.0,560.0,True,VWC,True,1983.0,gravity,user-group,pay annually,good,enough,spring,communal standpipe
4456,0.0,1529.0,34.45217,-1.921477,0.0,Lake Victoria,Mara,20.0,2.0,1500.0,True,WUG,True,1990.0,gravity,user-group,never pay,good,enough,spring,other
4457,20.0,989.0,36.81576,-3.487024,0.0,Pangani,Arusha,2.0,2.0,150.0,True,VWC,True,2009.0,gravity,user-group,pay per bucket,good,insufficient,spring,communal standpipe
4458,200.0,1840.0,38.23641,-4.559468,0.0,Pangani,Tanga,4.0,1.0,1.0,True,VWC,True,1978.0,gravity,user-group,pay monthly,good,enough,spring,communal standpipe
4459,500.0,311.0,36.82699,-8.916917999999999,0.0,Rufiji,Morogoro,5.0,4.0,48.0,True,WUG,True,1979.0,gravity,user-group,pay monthly,good,enough,river,communal standpipe
4460,1500.0,2188.0,34.43652,-9.184756,0.0,Rufiji,Iringa,11.0,3.0,42.0,True,VWC,True,2007.0,gravity,user-group,pay annually,good,enough,spring,communal standpipe
4461,0.0,0.0,32.84377,-9.050550999999999,0.0,Lake Rukwa,Mbeya,12.0,6.0,0.0,True,VWC,False,0.0,handpump,user-group,pay when scheme fails,good,enough,shallow well,hand pump
4462,0.0,224.0,39.72235,-10.754669999999999,0.0,Ruvuma / Southern Coast,Mtwara,9.0,4.0,1.0,True,Water Board,True,1982.0,submersible,user-group,never pay,good,dry,machine dbh,communal standpipe
4463,500.0,1596.0,34.54652,-9.002834,0.0,Rufiji,Iringa,11.0,4.0,85.0,True,WUA,True,1978.0,gravity,user-group,pay monthly,good,seasonal,river,communal standpipe
4464,0.0,1172.0,35.8552,-4.112389,0.0,Internal,Manyara,21.0,1.0,120.0,True,VWC,True,1998.0,gravity,user-group,never pay,good,enough,spring,communal standpipe
4465,0.0,0.0,33.2981,-2.853193,0.0,Lake Victoria,Mwanza,19.0,4.0,0.0,True,VWC,True,0.0,other,user-group,never pay,good,enough,shallow well,other
4466,0.0,1624.0,34.85751,-4.965944,0.0,Internal,Singida,13.0,2.0,1.0,True,Company,True,2000.0,submersible,commercial,never pay,good,insufficient,machine dbh,communal standpipe
4467,0.0,0.0,35.842940000000006,-4.5731209999999995,0.0,Internal,Dodoma,1.0,1.0,0.0,True,VWC,False,0.0,gravity,user-group,never pay,good,enough,spring,communal standpipe
4468,0.0,285.0,36.74837,-8.083597,0.0,Rufiji,Morogoro,5.0,3.0,800.0,True,VWC,True,2009.0,gravity,user-group,never pay,good,insufficient,river,communal standpipe
4469,0.0,0.0,36.01265,-6.349298,0.0,Wami / Ruvu,Dodoma,1.0,4.0,0.0,True,VWC,True,0.0,other,user-group,unknown,unknown,dry,shallow well,hand pump
4470,0.0,871.0,37.61743,-3.384326,0.0,Pangani,Kilimanjaro,3.0,1.0,1.0,True,Company,True,2003.0,gravity,commercial,pay monthly,good,insufficient,spring,communal standpipe
4471,50.0,176.0,38.347159999999995,-6.633462,0.0,Wami / Ruvu,Pwani,6.0,1.0,40.0,False,WUA,True,2009.0,submersible,commercial,pay per bucket,good,enough,river,communal standpipe
4472,0.0,1305.0,34.28457,-1.690779,0.0,Lake Victoria,Mara,20.0,2.0,130.0,True,VWC,True,2012.0,rope pump,unknown,unknown,unknown,unknown,shallow well,hand pump
4473,0.0,955.0,35.74691,-3.8864650000000003,0.0,Internal,Manyara,21.0,1.0,324.0,True,VWC,True,2009.0,handpump,user-group,never pay,fluoride,enough,hand dtw,hand pump
4474,0.0,1558.0,37.11501,-3.16634,0.0,Pangani,Kilimanjaro,3.0,7.0,1.0,True,Water Board,True,2002.0,gravity,user-group,pay monthly,good,enough,spring,communal standpipe
4475,0.0,0.0,33.82502,-9.564798,0.0,Lake Nyasa,Mbeya,12.0,3.0,0.0,True,VWC,True,0.0,gravity,user-group,never pay,good,dry,spring,communal standpipe
4476,0.0,0.0,0.0,-2e-08,0.0,Lake Victoria,Shinyanga,17.0,1.0,0.0,False,WUG,False,0.0,handpump,user-group,other,salty,insufficient,shallow well,hand pump
4477,30.0,97.0,38.98966,-6.779868,3.0,Wami / Ruvu,Pwani,6.0,2.0,1.0,True,Private operator,True,2009.0,submersible,commercial,pay per bucket,salty,enough,machine dbh,communal standpipe
4478,0.0,0.0,31.44735,-2.849559,0.0,Lake Tanganyika,Kagera,18.0,4.0,0.0,True,VWC,True,0.0,other,user-group,never pay,good,enough,shallow well,other
4479,0.0,58.0,39.1074,-9.672018,0.0,Ruvuma / Southern Coast,Lindi,80.0,13.0,451.0,True,VWC,True,1985.0,handpump,user-group,never pay,good,enough,shallow well,hand pump
4480,500.0,1460.0,35.05575,-8.88216,0.0,Rufiji,Iringa,11.0,4.0,40.0,True,VWC,False,2009.0,handpump,user-group,pay when scheme fails,good,enough,hand dtw,hand pump
4481,0.0,0.0,36.27105,-6.633049000000001,0.0,Rufiji,Dodoma,1.0,1.0,0.0,True,VWC,True,0.0,handpump,user-group,never pay,good,enough,shallow well,hand pump
4482,0.0,0.0,35.86251,-6.381163,0.0,Rufiji,Dodoma,1.0,4.0,0.0,True,VWC,True,0.0,handpump,user-group,never pay,good,insufficient,shallow well,hand pump
4483,1000.0,2381.0,34.36262,-9.281122,0.0,Lake Nyasa,Iringa,11.0,4.0,50.0,True,VWC,True,1996.0,gravity,user-group,pay when scheme fails,good,enough,spring,communal standpipe
4484,1000.0,1442.0,35.589490000000005,-7.811677,0.0,Rufiji,Iringa,11.0,1.0,210.0,True,VWC,True,1983.0,gravity,user-group,pay monthly,good,enough,spring,communal standpipe
4485,50.0,303.0,38.886990000000004,-10.39161,0.0,Ruvuma / Southern Coast,Lindi,8.0,3.0,350.0,True,VWC,False,2007.0,handpump,user-group,pay per bucket,salty,insufficient,machine dbh,hand pump
4486,5.0,1542.0,37.27234,-3.199452,0.0,Pangani,Kilimanjaro,3.0,4.0,20.0,True,Water Board,True,2007.0,gravity,user-group,pay per bucket,good,enough,river,communal standpipe
4487,0.0,0.0,33.94258,-9.497702,0.0,Lake Nyasa,Mbeya,12.0,3.0,0.0,True,VWC,True,0.0,gravity,user-group,pay monthly,good,enough,spring,communal standpipe
4488,0.0,1046.0,35.718579999999996,-10.63444,0.0,Lake Nyasa,Ruvuma,10.0,4.0,500.0,False,Other,True,2009.0,handpump,other,pay when scheme fails,good,enough,shallow well,hand pump
4489,0.0,0.0,37.86186,-5.36215,0.0,Pangani,Tanga,4.0,7.0,1.0,True,VWC,False,2008.0,other,user-group,never pay,good,insufficient,dam,other
4490,0.0,0.0,32.32969,-5.092664,0.0,Lake Tanganyika,Tabora,14.0,4.0,0.0,True,Parastatal,True,0.0,gravity,parastatal,never pay,good,seasonal,rainwater harvesting,communal standpipe
4491,0.0,991.0,37.504870000000004,-7.049677,0.0,Wami / Ruvu,Morogoro,5.0,6.0,80.0,True,VWC,True,1993.0,other,user-group,never pay,good,insufficient,shallow well,other
4492,0.0,0.0,33.51593,-2.647783,0.0,Lake Victoria,Mwanza,19.0,2.0,0.0,True,VWC,True,0.0,handpump,user-group,never pay,salty,enough,shallow well,hand pump
4493,0.0,172.0,38.364670000000004,-6.637067999999999,0.0,Wami / Ruvu,Pwani,6.0,1.0,1228.0,True,WUA,True,2003.0,submersible,parastatal,unknown,good,enough,river,communal standpipe
4494,0.0,81.0,38.905190000000005,-6.724597,0.0,Wami / Ruvu,Pwani,6.0,2.0,1.0,True,Water authority,True,2010.0,gravity,commercial,never pay,good,insufficient,rainwater harvesting,communal standpipe
4495,0.0,1710.0,29.79706,-4.430892,0.0,Lake Tanganyika,Kigoma,16.0,2.0,200.0,True,Water authority,False,1996.0,gravity,user-group,never pay,good,enough,rainwater harvesting,communal standpipe
4496,0.0,0.0,33.12154,-9.226314,0.0,Lake Nyasa,Mbeya,12.0,6.0,0.0,True,VWC,False,0.0,handpump,user-group,pay when scheme fails,good,enough,shallow well,hand pump
4497,25.0,690.0,37.5078,-3.5266669999999998,0.0,Pangani,Kilimanjaro,3.0,4.0,245.0,True,Water Board,True,2008.0,submersible,user-group,pay per bucket,good,enough,machine dbh,communal standpipe
4498,0.0,0.0,32.55985,-5.106219,0.0,Lake Tanganyika,Tabora,14.0,3.0,0.0,True,VWC,True,0.0,other,user-group,never pay,good,insufficient,shallow well,hand pump
4499,250.0,1507.0,29.797159999999998,-4.521283,0.0,Lake Tanganyika,Kigoma,16.0,2.0,680.0,True,Water authority,True,2001.0,gravity,user-group,pay monthly,good,enough,river,communal standpipe
4500,20.0,1270.0,37.07782,-3.1877590000000002,0.0,Pangani,Kilimanjaro,3.0,7.0,1.0,True,Water Board,True,2002.0,gravity,user-group,pay monthly,good,enough,spring,communal standpipe
4501,0.0,1310.0,30.84167,-3.6379029999999997,0.0,Lake Tanganyika,Kigoma,16.0,1.0,230.0,True,VWC,False,1993.0,gravity,user-group,unknown,good,enough,spring,communal standpipe
4502,1000.0,118.0,39.467659999999995,-10.04371,0.0,Ruvuma / Southern Coast,Lindi,80.0,23.0,153.0,True,VWC,False,2011.0,handpump,user-group,pay annually,colored,enough,machine dbh,hand pump
4503,0.0,0.0,36.41857,-6.3143080000000005,0.0,Wami / Ruvu,Dodoma,1.0,1.0,0.0,True,VWC,True,0.0,gravity,user-group,never pay,good,enough,spring,communal standpipe
4504,0.0,2277.0,35.363690000000005,-3.204804,0.0,Internal,Arusha,2.0,5.0,320.0,True,VWC,True,2006.0,submersible,user-group,never pay,good,enough,river,communal standpipe
4505,50.0,-16.0,39.43187,-7.098367999999999,0.0,Wami / Ruvu,Dar es Salaam,7.0,3.0,90.0,True,VWC,False,2000.0,submersible,user-group,pay per bucket,salty,enough,machine dbh,communal standpipe
